,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
522,07 SHAKE,olda,0.9532861627684049,0.6104987511078878,0.7443223254736948,0.9532861627684049,0.6104987511078878,0.7443223254736948,0.0,0.0,0.0
523,08 it's all right,olda,0.9609938706808945,0.9707559986975218,0.9658502681563087,0.9609938706808945,0.9707559986975218,0.9658502681563087,1.0,1.0,1.0
524,09 tell me,olda,0.5797640032716604,0.8000429092469427,0.6723202727075185,0.5797640032716604,0.8000429092469427,0.6723202727075185,0.25,0.25,0.25
525,10 青空散歩道,olda,0.9826442088895632,0.9667405423707943,0.974627502185217,0.9826442088895632,0.9667405423707943,0.974627502185217,1.0,1.0,1.0
526,11 stay,olda,0.8220199184584547,0.6443196508994306,0.7224023656750427,0.8220199184584547,0.9664794763491458,0.8884155987380249,1.0,0.6666666666666666,0.8
527,12 Fly away,olda,0.6253080822172621,0.40434805815353,0.49111950850155894,0.6246337890625002,1.0,0.7689533398452177,1.0,0.5,0.6666666666666666
528,13 One Two STEP,olda,0.9110802283653848,0.7292009560905985,0.8100569340123496,0.9110802283653848,0.7292009560905985,0.8100569340123496,1.0,1.0,1.0
529,14 少年の思い,olda,0.05180981128246743,0.008604984027981826,0.014758722471456457,0.05180981128246743,0.025817350351511805,0.034461959483513445,0.0,0.0,0.0
530,15 Moving Round and Round,olda,0.5672950947179198,0.666592028660994,0.612948106633773,0.5672950947179198,1.0,0.7239161235555593,0.0,0.0,0.0
531,16 what could I do for you,olda,0.9502794989224138,0.9426106301106302,0.9464295296611307,0.9502794989224138,0.9426106301106302,0.9464295296611307,1.0,1.0,1.0
532,01 DREAM MAGIC,olda,0.6415246547450422,0.7398831020612362,0.6872022388217823,0.6415246547450422,0.7398831020612362,0.6872022388217823,0.6666666666666666,0.6666666666666666,0.6666666666666666
533,02 一夜の夢,olda,0.7737713068181816,0.9579114054824469,0.8560510014579593,0.7737713068181816,0.9579114054824469,0.8560510014579593,1.0,1.0,1.0
534,03 淫らな神の申し子,olda,0.7065984856592465,0.9430901494456049,0.8078931469344365,0.7065984856592465,0.9430901494456049,0.8078931469344365,1.0,1.0,1.0
535,04 over and over,olda,0.9857169858870964,0.5990185014487012,0.7451877192846669,0.9857169858870964,0.9984109966688363,0.9920233845451488,1.0,0.3333333333333333,0.5
536,05 レプリカ,olda,0.8603409090909092,0.6584797009618502,0.7459959665990431,0.8603409090909092,0.8780080142440013,0.8690846849257723,0.0,0.0,0.0
537,06 1999,olda,0.7376755792614951,0.3869936957357422,0.5076617722540907,0.7376755792614951,0.5717841780319534,0.6442217447202635,0.0,0.0,0.0
538,07 SPUL,olda,0.7211780880134973,0.7605135116180771,0.740323668371384,0.7211780880134973,0.7605135116180771,0.740323668371384,0.0,0.0,0.0
539,08 promise,olda,0.9804053852576338,0.9476361246754825,0.9637422795204723,0.9804053852576338,0.9476361246754825,0.9637422795204723,1.0,1.0,1.0
540,09 Non Stop Driving,olda,0.847207991803279,0.5000000000000001,0.6288620591310963,0.847207991803279,1.0,0.9172848921860918,1.0,0.5,0.6666666666666666
541,10 Fly to the moon,olda,0.754054955911828,1.0,0.8597848697617801,0.754054955911828,1.0,0.8597848697617801,0.3333333333333333,0.3333333333333333,0.3333333333333333
542,11 センチメートルの孤独,olda,0.9155099902003484,0.8634411024528693,0.8887135329462365,0.9155099902003484,0.8634411024528693,0.8887135329462365,1.0,1.0,1.0
